Year,Runtype,Indicator,medval,lowval,highval,combined,
2050,ProgInfecDisease_CI,cumulative_mort,6144.041958,5167.061031,7405.888204,"6.1 (5.2, 7.4) million",
2030,ProgInfecDisease_CI_ID,cumulative_incDc,2181.714984,1911.745564,2630.759852,"2.2 (1.9, 2.6) million",
2030,ProgInfecDisease_CI_ID,cumulative_incDs,5380.864436,4259.843229,6717.323137,"5.4 (4.3, 6.7) million",
2030,ProgInfecDisease_CI_ID,cumulative_incDsDc,7561.168106,6186.10121,9188.335269,"7.6 (6.2, 9.2) million",
2030,ProgInfecDisease_CI_ID,cumulative_incDn,6558.773383,4105.169807,9303.075288,"6.6 (4.1, 9.3) million",
2030,ProgInfecDisease_CI_ID,cumulative_mort,371.1697789,331.0199168,426.9748374,"0.4 (0.3, 0.4) million",
2031,ProgInfecDisease_CI_ID,cumulative_incDc,4246.770344,3714.664052,5130.628567,"4.2 (3.7, 5.1) million",
2031,ProgInfecDisease_CI_ID,cumulative_incDs,10488.19499,8276.711117,13107.60278,"10.5 (8.3, 13.1) million",
2031,ProgInfecDisease_CI_ID,cumulative_incDsDc,14726.96613,12038.32678,17930.70183,"14.7 (12, 17.9) million",
2031,ProgInfecDisease_CI_ID,cumulative_incDn,12819.00438,7990.376903,18200.97342,"12.8 (8, 18.2) million",
2031,ProgInfecDisease_CI_ID,cumulative_mort,724.8193211,644.5642505,835.5194161,"0.7 (0.6, 0.8) million",
2032,ProgInfecDisease_CI_ID,cumulative_incDc,6210.971219,5419.325579,7511.970454,"6.2 (5.4, 7.5) million",
2032,ProgInfecDisease_CI_ID,cumulative_incDs,15333.30561,12074.1629,19194.17467,"15.3 (12.1, 19.2) million",
2032,ProgInfecDisease_CI_ID,cumulative_incDsDc,21536.65886,17585.00261,26274.64847,"21.5 (17.6, 26.3) million",
2032,ProgInfecDisease_CI_ID,cumulative_incDn,18781.10442,11664.58406,26660.20153,"18.8 (11.7, 26.7) million",
2032,ProgInfecDisease_CI_ID,cumulative_mort,1059.915696,940.704149,1225.057873,"1.1 (0.9, 1.2) million",
2033,ProgInfecDisease_CI_ID,cumulative_incDc,8077.184032,7035.188848,9788.296533,"8.1 (7, 9.8) million",
2033,ProgInfecDisease_CI_ID,cumulative_incDs,19959.79383,15682.44682,25005.39053,"20 (15.7, 25) million",
2033,ProgInfecDisease_CI_ID,cumulative_incDsDc,28012.74255,22837.03996,34252.98037,"28 (22.8, 34.3) million",
2033,ProgInfecDisease_CI_ID,cumulative_incDn,24450.06108,15143.08663,34727.34627,"24.5 (15.1, 34.7) million",
2033,ProgInfecDisease_CI_ID,cumulative_mort,1378.486493,1220.68414,1596.860329,"1.4 (1.2, 1.6) million",
2034,ProgInfecDisease_CI_ID,cumulative_incDc,9849.329552,8570.077797,11977.39926,"9.8 (8.6, 12) million",
2034,ProgInfecDisease_CI_ID,cumulative_incDs,24361.67661,19120.73221,30583.07171,"24.4 (19.1, 30.6) million",
2034,ProgInfecDisease_CI_ID,cumulative_incDsDc,34211.55898,27828.37391,41892.12676,"34.2 (27.8, 41.9) million",
2034,ProgInfecDisease_CI_ID,cumulative_incDn,29856.16912,18441.24838,42432.06083,"29.9 (18.4, 42.4) million",
2034,ProgInfecDisease_CI_ID,cumulative_mort,1681.737177,1485.83311,1952.43987,"1.7 (1.5, 2) million",
2035,ProgInfecDisease_CI_ID,cumulative_incDc,11584.64375,10063.42593,14128.50013,"11.6 (10.1, 14.1) million",
2035,ProgInfecDisease_CI_ID,cumulative_incDs,28692.16572,22507.10529,36106.18897,"28.7 (22.5, 36.1) million",
2035,ProgInfecDisease_CI_ID,cumulative_incDsDc,40318.72673,32719.45192,49435.46323,"40.3 (32.7, 49.4) million",
2035,ProgInfecDisease_CI_ID,cumulative_incDn,35114.93886,21620.92771,49912.35049,"35.1 (21.6, 49.9) million",
2035,ProgInfecDisease_CI_ID,cumulative_mort,1973.698962,1739.59731,2297.483092,"2 (1.7, 2.3) million",
2036,ProgInfecDisease_CI_ID,cumulative_incDc,13297.79553,11522.28407,16258.19895,"13.3 (11.5, 16.3) million",
2036,ProgInfecDisease_CI_ID,cumulative_incDs,32959.99371,25816.25707,41533.25856,"33 (25.8, 41.5) million",
2036,ProgInfecDisease_CI_ID,cumulative_incDsDc,46308.86608,37475.51461,56863.38956,"46.3 (37.5, 56.9) million",
2036,ProgInfecDisease_CI_ID,cumulative_incDn,40267.26002,24716.81098,57262.81857,"40.3 (24.7, 57.3) million",
2036,ProgInfecDisease_CI_ID,cumulative_mort,2259.818343,1986.163341,2636.765544,"2.3 (2, 2.6) million",
2037,ProgInfecDisease_CI_ID,cumulative_incDc,14969.83721,12947.9398,18357.13111,"15 (12.9, 18.4) million",
2037,ProgInfecDisease_CI_ID,cumulative_incDs,37154.61801,29052.19945,46860.35633,"37.2 (29.1, 46.9) million",
2037,ProgInfecDisease_CI_ID,cumulative_incDsDc,52192.85351,42108.6808,64128.64952,"52.2 (42.1, 64.1) million",
2037,ProgInfecDisease_CI_ID,cumulative_incDn,45316.94376,27736.76455,64508.33988,"45.3 (27.7, 64.5) million",
2037,ProgInfecDisease_CI_ID,cumulative_mort,2540.790103,2226.655435,2971.341002,"2.5 (2.2, 3) million",
2038,ProgInfecDisease_CI_ID,cumulative_incDc,16619.43619,14338.9674,20426.61627,"16.6 (14.3, 20.4) million",
2038,ProgInfecDisease_CI_ID,cumulative_incDs,41260.04028,32215.30652,52087.93264,"41.3 (32.2, 52.1) million",
2038,ProgInfecDisease_CI_ID,cumulative_incDsDc,57974.71353,46638.26058,71269.55056,"58 (46.6, 71.3) million",
2038,ProgInfecDisease_CI_ID,cumulative_incDn,50327.10784,30682.62573,71629.43063,"50.3 (30.7, 71.6) million",
2038,ProgInfecDisease_CI_ID,cumulative_mort,2815.935611,2461.251693,3301.211041,"2.8 (2.5, 3.3) million",
2039,ProgInfecDisease_CI_ID,cumulative_incDc,18239.27301,15695.39463,22466.49749,"18.2 (15.7, 22.5) million",
2039,ProgInfecDisease_CI_ID,cumulative_incDs,45290.32252,35305.28549,57214.47873,"45.3 (35.3, 57.2) million",
2039,ProgInfecDisease_CI_ID,cumulative_incDsDc,63645.78771,51103.47385,78363.13501,"63.6 (51.1, 78.4) million",
2039,ProgInfecDisease_CI_ID,cumulative_incDn,55213.662,33555.02821,78622.14002,"55.2 (33.6, 78.6) million",
2039,ProgInfecDisease_CI_ID,cumulative_mort,3085.496405,2690.216943,3624.822073,"3.1 (2.7, 3.6) million",
2040,ProgInfecDisease_CI_ID,cumulative_incDc,19664.96712,16887.58664,24263.84733,"19.7 (16.9, 24.3) million",
2040,ProgInfecDisease_CI_ID,cumulative_incDs,48671.16599,37892.87287,61507.98566,"48.7 (37.9, 61.5) million",
2040,ProgInfecDisease_CI_ID,cumulative_incDsDc,68458.7045,54900.64425,84370.42877,"68.5 (54.9, 84.4) million",
2040,ProgInfecDisease_CI_ID,cumulative_incDn,59699.62571,36159.63727,85028.61679,"59.7 (36.2, 85) million",
2040,ProgInfecDisease_CI_ID,cumulative_mort,3338.020272,2905.285447,3928.720084,"3.3 (2.9, 3.9) million",
2041,ProgInfecDisease_CI_ID,cumulative_incDc,21013.03441,18015.22014,25979.72756,"21 (18, 26) million",
2041,ProgInfecDisease_CI_ID,cumulative_incDs,52076.89006,40446.54948,65894.10607,"52.1 (40.4, 65.9) million",
2041,ProgInfecDisease_CI_ID,cumulative_incDsDc,73225.64684,58622.64124,90325.93845,"73.2 (58.6, 90.3) million",
2041,ProgInfecDisease_CI_ID,cumulative_incDn,63870.23506,38590.68582,91059.36732,"63.9 (38.6, 91.1) million",
2041,ProgInfecDisease_CI_ID,cumulative_mort,3568.552722,3101.496987,4210.704494,"3.6 (3.1, 4.2) million",
2042,ProgInfecDisease_CI_ID,cumulative_incDc,22348.08868,19127.00385,27690.36737,"22.3 (19.1, 27.7) million",
2042,ProgInfecDisease_CI_ID,cumulative_incDs,55425.44841,42946.6346,70275.25972,"55.4 (42.9, 70.3) million",
2042,ProgInfecDisease_CI_ID,cumulative_incDsDc,77949.79277,62299.47388,96270.04058,"77.9 (62.3, 96.3) million",
2042,ProgInfecDisease_CI_ID,cumulative_incDn,67861.33543,40949.3323,97026.97163,"67.9 (40.9, 97) million",
2042,ProgInfecDisease_CI_ID,cumulative_mort,3792.623473,3291.207107,4484.91888,"3.8 (3.3, 4.5) million",
2043,ProgInfecDisease_CI_ID,cumulative_incDc,23672.28053,20215.97561,29392.64084,"23.7 (20.2, 29.4) million",
2043,ProgInfecDisease_CI_ID,cumulative_incDs,58712.79415,45439.25475,74629.85341,"58.7 (45.4, 74.6) million",
2043,ProgInfecDisease_CI_ID,cumulative_incDsDc,82611.66631,65925.21669,102261.7739,"82.6 (65.9, 102.3) million",
2043,ProgInfecDisease_CI_ID,cumulative_incDn,71792.13292,43259.01527,102901.9029,"71.8 (43.3, 102.9) million",
2043,ProgInfecDisease_CI_ID,cumulative_mort,4012.258962,3477.360416,4756.352745,"4 (3.5, 4.8) million",
2044,ProgInfecDisease_CI_ID,cumulative_incDc,24976.98871,21295.80952,31082.52053,"25 (21.3, 31.1) million",
2044,ProgInfecDisease_CI_ID,cumulative_incDs,62022.79649,47908.85234,78911.35548,"62 (47.9, 78.9) million",
2044,ProgInfecDisease_CI_ID,cumulative_incDsDc,87208.08262,69493.39939,108213.6053,"87.2 (69.5, 108.2) million",
2044,ProgInfecDisease_CI_ID,cumulative_incDn,75655.99065,45525.14393,108666.6466,"75.7 (45.5, 108.7) million",
2044,ProgInfecDisease_CI_ID,cumulative_mort,4227.81007,3657.624007,5023.321193,"4.2 (3.7, 5) million",
2045,ProgInfecDisease_CI_ID,cumulative_incDc,26269.27631,22362.46785,32757.4077,"26.3 (22.4, 32.8) million",
2045,ProgInfecDisease_CI_ID,cumulative_incDs,65271.67985,50357.89221,83064.61337,"65.3 (50.4, 83.1) million",
2045,ProgInfecDisease_CI_ID,cumulative_incDsDc,91717.60938,72938.08382,114111.3719,"91.7 (72.9, 114.1) million",
2045,ProgInfecDisease_CI_ID,cumulative_incDn,79474.0585,47747.61143,114252.2267,"79.5 (47.7, 114.3) million",
2045,ProgInfecDisease_CI_ID,cumulative_mort,4440.370248,3834.325863,5285.592382,"4.4 (3.8, 5.3) million",
2046,ProgInfecDisease_CI_ID,cumulative_incDc,27538.53343,23409.49616,34408.55579,"27.5 (23.4, 34.4) million",
2046,ProgInfecDisease_CI_ID,cumulative_incDs,68451.65811,52753.57052,87183.84734,"68.5 (52.8, 87.2) million",
2046,ProgInfecDisease_CI_ID,cumulative_incDsDc,96181.36934,76279.28532,119950.1711,"96.2 (76.3, 120) million",
2046,ProgInfecDisease_CI_ID,cumulative_incDn,83245.58457,49925.37877,119752.3984,"83.2 (49.9, 119.8) million",
2046,ProgInfecDisease_CI_ID,cumulative_mort,4651.273471,4007.544615,5544.671068,"4.7 (4, 5.5) million",
2047,ProgInfecDisease_CI_ID,cumulative_incDc,28787.11234,24436.43982,36032.20411,"28.8 (24.4, 36) million",
2047,ProgInfecDisease_CI_ID,cumulative_incDs,71605.4499,55087.10481,91317.08006,"71.6 (55.1, 91.3) million",
2047,ProgInfecDisease_CI_ID,cumulative_incDsDc,100565.1742,79542.46839,125727.4019,"100.6 (79.5, 125.7) million",
2047,ProgInfecDisease_CI_ID,cumulative_incDn,86955.19516,52081.47103,125169.9184,"87 (52.1, 125.2) million",
2047,ProgInfecDisease_CI_ID,cumulative_mort,4859.8518,4175.704576,5800.952878,"4.9 (4.2, 5.8) million",
2048,ProgInfecDisease_CI_ID,cumulative_incDc,30005.05042,25443.20484,37635.5892,"30 (25.4, 37.6) million",
2048,ProgInfecDisease_CI_ID,cumulative_incDs,74724.54878,57374.89822,95400.03649,"74.7 (57.4, 95.4) million",
2048,ProgInfecDisease_CI_ID,cumulative_incDsDc,104821.2998,82727.12208,131441.9648,"104.8 (82.7, 131.4) million",
2048,ProgInfecDisease_CI_ID,cumulative_incDn,90601.63738,54236.39243,130572.6759,"90.6 (54.2, 130.6) million",
2048,ProgInfecDisease_CI_ID,cumulative_mort,5065.067699,4340.784732,6055.02927,"5.1 (4.3, 6.1) million",
2049,ProgInfecDisease_CI_ID,cumulative_incDc,31209.61915,26429.94676,39225.4188,"31.2 (26.4, 39.2) million",
2049,ProgInfecDisease_CI_ID,cumulative_incDs,77752.84619,59613.4343,99439.42155,"77.8 (59.6, 99.4) million",
2049,ProgInfecDisease_CI_ID,cumulative_incDsDc,109048.5377,85854.80412,137093.85,"109 (85.9, 137.1) million",
2049,ProgInfecDisease_CI_ID,cumulative_incDn,94184.83418,56341.33371,135857.3239,"94.2 (56.3, 135.9) million",
2049,ProgInfecDisease_CI_ID,cumulative_mort,5264.928829,4502.320211,6306.992086,"5.3 (4.5, 6.3) million",
2050,ProgInfecDisease_CI_ID,cumulative_incDc,32362.64621,27396.97598,40798.03989,"32.4 (27.4, 40.8) million",
2050,ProgInfecDisease_CI_ID,cumulative_incDs,80726.82816,61727.33856,103428.1584,"80.7 (61.7, 103.4) million",
2050,ProgInfecDisease_CI_ID,cumulative_incDsDc,113138.1139,88981.71549,142683.6848,"113.1 (89, 142.7) million",
2050,ProgInfecDisease_CI_ID,cumulative_incDn,97634.81081,58340.65023,141041.7825,"97.6 (58.3, 141) million",
2050,ProgInfecDisease_CI_ID,cumulative_mort,5459.633511,4660.088687,6557.511473,"5.5 (4.7, 6.6) million",
2030,baseline,cumulative_incDc,2233.92055,1956.414462,2692.124939,"2.2 (2, 2.7) million",
2030,baseline,cumulative_incDs,5560.950961,4401.542934,6939.508048,"5.6 (4.4, 6.9) million",
2030,baseline,cumulative_incDsDc,7793.320092,6372.905847,9469.379846,"7.8 (6.4, 9.5) million",
2030,baseline,cumulative_incDn,6651.03439,4170.14795,9444.70875,"6.7 (4.2, 9.4) million",
2030,baseline,cumulative_mort,374.5640898,333.8956644,431.3311898,"0.4 (0.3, 0.4) million",
2031,baseline,cumulative_incDc,4412.043719,3858.306559,5328.261524,"4.4 (3.9, 5.3) million",
2031,baseline,cumulative_incDs,10989.98082,8684.281365,13734.88744,"11 (8.7, 13.7) million",
2031,baseline,cumulative_incDsDc,15394.71127,12576.73256,18744.67524,"15.4 (12.6, 18.7) million",
2031,baseline,cumulative_incDn,13163.65119,8216.269063,18707.05296,"13.2 (8.2, 18.7) million",
2031,baseline,cumulative_mort,740.5490006,657.4259663,855.0450905,"0.7 (0.7, 0.9) million",
2032,baseline,cumulative_incDc,6537.1712,5708.311408,7917.561861,"6.5 (5.7, 7.9) million","6.54 (5.71, 7.92)"
2032,baseline,cumulative_incDs,16288.39745,12851.71806,20378.47344,"16.3 (12.9, 20.4) million","16.29 (12.85, 20.38)"
2032,baseline,cumulative_incDsDc,22838.58346,18627.4658,27840.04796,"22.8 (18.6, 27.8) million","22.84 (18.63, 27.84)"
2032,baseline,cumulative_incDn,19559.11874,12144.02317,27772.42384,"19.6 (12.1, 27.8) million","19.56 (12.14, 27.77)"
2032,baseline,cumulative_mort,1097.328818,971.7112323,1271.244388,"1.1 (1, 1.3) million","1.1 (0.97, 1.27)"
2033,baseline,cumulative_incDc,8616.592809,7508.833651,10470.98056,"8.6 (7.5, 10.5) million",
2033,baseline,cumulative_incDs,21463.63191,16908.56817,26912.70151,"21.5 (16.9, 26.9) million",
2033,baseline,cumulative_incDsDc,30110.18982,24505.04164,36761.06949,"30.1 (24.5, 36.8) million",
2033,baseline,cumulative_incDn,25822.13599,15958.71963,36637.89285,"25.8 (16, 36.6) million",
2033,baseline,cumulative_mort,1445.80123,1277.038509,1680.0787,"1.4 (1.3, 1.7) million",
2034,baseline,cumulative_incDc,10644.31989,9259.751128,12984.72588,"10.6 (9.3, 13) million",
2034,baseline,cumulative_incDs,26528.33944,20855.26681,33312.36567,"26.5 (20.9, 33.3) million",
2034,baseline,cumulative_incDsDc,37237.83751,30186.23939,45513.25814,"37.2 (30.2, 45.5) million",
2034,baseline,cumulative_incDn,31962.61611,19665.38977,45318.51851,"32 (19.7, 45.3) million",
2034,baseline,cumulative_mort,1786.81256,1573.515633,2082.086257,"1.8 (1.6, 2.1) million",
2035,baseline,cumulative_incDc,12626.45233,10961.98662,15451.16496,"12.6 (11, 15.5) million",
2035,baseline,cumulative_incDs,31492.64455,24687.27888,39573.50278,"31.5 (24.7, 39.6) million",
2035,baseline,cumulative_incDsDc,44205.4129,35733.12276,54102.48069,"44.2 (35.7, 54.1) million",
2035,baseline,cumulative_incDn,37971.89115,23268.79657,53820.548,"38 (23.3, 53.8) million",
2035,baseline,cumulative_mort,2119.720871,1861.72744,2477.553294,"2.1 (1.9, 2.5) million",
2036,baseline,cumulative_incDc,14562.63189,12619.31512,17876.77076,"14.6 (12.6, 17.9) million",
2036,baseline,cumulative_incDs,36362.12829,28417.46874,45711.07199,"36.4 (28.4, 45.7) million",
2036,baseline,cumulative_incDsDc,50999.51679,41160.21764,62527.87882,"51 (41.2, 62.5) million",
2036,baseline,cumulative_incDn,43826.99733,26773.37196,62174.60749,"43.8 (26.8, 62.2) million",
2036,baseline,cumulative_mort,2446.193961,2141.99665,2866.987724,"2.4 (2.1, 2.9) million",
2037,baseline,cumulative_incDc,16468.75158,14232.97551,20242.4847,"16.5 (14.2, 20.2) million",
2037,baseline,cumulative_incDs,41134.73936,32049.16501,51729.10271,"41.1 (32, 51.7) million",
2037,baseline,cumulative_incDsDc,57648.70006,46436.43567,70824.48996,"57.6 (46.4, 70.8) million",
2037,baseline,cumulative_incDn,49620.9861,30181.63699,70404.36756,"49.6 (30.2, 70.4) million",
2037,baseline,cumulative_mort,2765.589656,2414.627495,3249.94272,"2.8 (2.4, 3.2) million",
2038,baseline,cumulative_incDc,18341.3213,15805.54071,22564.37277,"18.3 (15.8, 22.6) million",
2038,baseline,cumulative_incDs,45817.44271,35622.15494,57631.50555,"45.8 (35.6, 57.6) million",
2038,baseline,cumulative_incDsDc,64163.01515,51601.77592,78978.62427,"64.2 (51.6, 79) million",
2038,baseline,cumulative_incDn,55345.90177,33479.96151,78563.3909,"55.3 (33.5, 78.6) million",
2038,baseline,cumulative_mort,3077.420721,2678.776838,3626.693224,"3.1 (2.7, 3.6) million",
2039,baseline,cumulative_incDc,20159.34629,17338.85718,24845.43291,"20.2 (17.3, 24.8) million",
2039,baseline,cumulative_incDs,50352.44493,39125.93036,63427.75129,"50.4 (39.1, 63.4) million",
2039,baseline,cumulative_incDsDc,70557.66028,56644.15498,86995.33857,"70.6 (56.6, 87) million",
2039,baseline,cumulative_incDn,60843.26066,36686.75546,86511.68706,"60.8 (36.7, 86.5) million",
2039,baseline,cumulative_mort,3382.220315,2934.955524,3996.848995,"3.4 (2.9, 4) million",
2040,baseline,cumulative_incDc,21950.74712,18834.7098,27087.20283,"22 (18.8, 27.1) million",
2040,baseline,cumulative_incDs,54805.39415,42551.79639,69215.13984,"54.8 (42.6, 69.2) million",
2040,baseline,cumulative_incDsDc,76859.7771,61553.38947,94885.48283,"76.9 (61.6, 94.9) million",
2040,baseline,cumulative_incDn,66281.52113,39805.94538,94358.78084,"66.3 (39.8, 94.4) million",
2040,baseline,cumulative_mort,3679.71873,3184.021795,4360.944005,"3.7 (3.2, 4.4) million",
2041,baseline,cumulative_incDc,23677.98473,20294.76262,29291.11873,"23.7 (20.3, 29.3) million",
2041,baseline,cumulative_incDs,59223.46115,45843.62346,74943.38812,"59.2 (45.8, 74.9) million",
2041,baseline,cumulative_incDsDc,83065.12607,66292.40908,102740.952,"83.1 (66.3, 102.7) million",
2041,baseline,cumulative_incDn,71659.41345,42860.89661,102101.48,"71.7 (42.9, 102.1) million",
2041,baseline,cumulative_mort,3974.330623,3426.272573,4720.033754,"4 (3.4, 4.7) million",
2042,baseline,cumulative_incDc,25393.32032,21716.60152,31469.55302,"25.4 (21.7, 31.5) million",
2042,baseline,cumulative_incDs,63563.80463,49078.74052,80671.82498,"63.6 (49.1, 80.7) million",
2042,baseline,cumulative_incDsDc,89068.82633,70912.56802,110537.8419,"89.1 (70.9, 110.5) million",
2042,baseline,cumulative_incDn,76850.09406,45905.61018,109625.5435,"76.9 (45.9, 109.6) million",
2042,baseline,cumulative_mort,4262.754598,3662.40941,5076.226324,"4.3 (3.7, 5.1) million",
2043,baseline,cumulative_incDc,27076.34106,23096.4461,33677.50586,"27.1 (23.1, 33.7) million",
2043,baseline,cumulative_incDs,67803.64676,52272.7272,86251.90598,"67.8 (52.3, 86.3) million",
2043,baseline,cumulative_incDsDc,94926.09846,75418.42594,118237.743,"94.9 (75.4, 118.2) million",
2043,baseline,cumulative_incDn,81940.30597,48883.56381,116996.591,"81.9 (48.9, 117) million",
2043,baseline,cumulative_mort,4545.205109,3892.563531,5424.085486,"4.5 (3.9, 5.4) million",
2044,baseline,cumulative_incDc,28733.79265,24457.06185,35828.37392,"28.7 (24.5, 35.8) million",
2044,baseline,cumulative_incDs,71952.58048,55401.00455,91734.54122,"72 (55.4, 91.7) million",
2044,baseline,cumulative_incDsDc,100722.7454,79856.13947,125844.1842,"100.7 (79.9, 125.8) million",
2044,baseline,cumulative_incDn,86905.02203,51707.20542,124278.0867,"86.9 (51.7, 124.3) million",
2044,baseline,cumulative_mort,4823.89695,4116.79828,5769.939418,"4.8 (4.1, 5.8) million",
2045,baseline,cumulative_incDc,30353.04495,25788.70431,37994.54223,"30.4 (25.8, 38) million",
2045,baseline,cumulative_incDs,75983.00557,58420.99275,97147.65533,"76 (58.4, 97.1) million",
2045,baseline,cumulative_incDsDc,106428.8524,84268.31573,133363.8395,"106.4 (84.3, 133.4) million",
2045,baseline,cumulative_incDn,91799.33602,54445.74235,131539.4551,"91.8 (54.4, 131.5) million",
2045,baseline,cumulative_mort,5098.078929,4335.341576,6111.670802,"5.1 (4.3, 6.1) million",
2046,baseline,cumulative_incDc,31937.47513,27091.20979,40141.6972,"31.9 (27.1, 40.1) million",
2046,baseline,cumulative_incDs,79974.98221,61348.67423,102490.1578,"80 (61.3, 102.5) million",
2046,baseline,cumulative_incDsDc,112033.509,88588.17082,140831.7753,"112 (88.6, 140.8) million",
2046,baseline,cumulative_incDn,96712.76992,57114.68024,138642.8369,"96.7 (57.1, 138.6) million",
2046,baseline,cumulative_mort,5368.656277,4548.380776,6446.085144,"5.4 (4.5, 6.4) million",
2047,baseline,cumulative_incDc,33499.70728,28379.0691,42268.38613,"33.5 (28.4, 42.3) million",
2047,baseline,cumulative_incDs,83962.51791,64251.93885,107761.4874,"84 (64.3, 107.8) million",
2047,baseline,cumulative_incDsDc,117558.3394,92751.69607,148232.5138,"117.6 (92.8, 148.2) million",
2047,baseline,cumulative_incDn,101431.1374,59716.54346,145665.6774,"101.4 (59.7, 145.7) million",
2047,baseline,cumulative_mort,5634.774825,4756.149208,6775.971783,"5.6 (4.8, 6.8) million",
2048,baseline,cumulative_incDc,35050.63993,29653.50101,44330.55285,"35.1 (29.7, 44.3) million",
2048,baseline,cumulative_incDs,87887.98379,67188.27268,112963.49,"87.9 (67.2, 113) million",
2048,baseline,cumulative_incDsDc,123103.0153,96815.31153,155558.3147,"123.1 (96.8, 155.6) million",
2048,baseline,cumulative_incDn,106010.3136,62253.74664,152585.3339,"106 (62.3, 152.6) million",
2048,baseline,cumulative_mort,5894.374782,4959.738772,7101.461387,"5.9 (5, 7.1) million",
